date;Charging Station;Duration (min);Total Energy (kWh);Nº cartão EVIO;Plus;Temp
2023-12-15;CAP_SON_MAI_00010;0.183;0.01;87;0.0;12.25
2023-12-15;CAP_SON_MAI_00004;166.583;9.65;4;0.0;12.25
2023-12-15;CAP_SON_MAI_00004;96.083;11.81;55;0.0;12.25
2023-12-18;CAP_SON_MAI_00004;279.433;50.46;139;0.0;10.75
2023-12-18;CAP_SON_MAI_00004;169.633;9.61;4;0.0;10.75
2023-12-18;CAP_SON_MAI_00010;112.717;6.87;87;0.0;10.75
2023-12-18;CAP_SON_MAI_00001;154.617;10.76;46;0.0;10.75
2023-12-18;CAP_SON_MAI_00010;345.117;9.84;19;0.0;10.75
2023-12-18;CAP_SON_MAI_00001;548.633;11.22;76;0.0;10.75
2023-12-18;CAP_SON_MAI_00001;97.517;7.29;46;0.0;10.75
2023-12-18;CAP_SON_MAI_00010;413.95;11.72;87;0.0;10.75
2023-12-18;CAP_SON_MAI_00004;89.8;10.96;55;0.0;10.75
2023-12-19;CAP_SON_MAI_00002;17.667;14.91;133;0.0;9.5
2023-12-19;CAP_SON_MAI_00001;57.117;3.29;5;0.0;9.5
2023-12-19;CAP_SON_MAI_00003;174.1;20.859;133;0.0;9.5
2023-12-19;CAP_SON_MAI_00010;491.233;8.91;13;0.0;9.5
2023-12-19;CAP_SON_MAI_00010;101.35;11.9;55;0.0;9.5
2023-12-19;CAP_SON_MAI_00004;239.283;42.63;29;0.0;9.5
2023-12-19;CAP_SON_MAI_00001;236.467;11.36;76;0.0;9.5
2023-12-19;CAP_SON_MAI_00003;240.033;28.442;55;0.0;9.5
2023-12-19;CAP_SON_MAI_00001;218.033;24.99;133;0.0;9.5
2023-12-20;CAP_SON_MAI_00001;231.817;20.17;144;0.0;12.0
2023-12-20;CAP_SON_MAI_00001;258.783;4.61;55;0.0;12.0
2023-12-20;CAP_SON_MAI_00004;210.867;12.75;50;0.0;12.0
2023-12-20;CAP_SON_MAI_00004;147.45;17.92;1;0.0;12.0
2023-12-20;CAP_SON_MAI_00001;169.683;9.88;59;0.0;12.0
2023-12-20;CAP_SON_MAI_00003;0.167;0.002;13;0.0;12.0
2023-12-20;CAP_SON_MAI_00004;169.017;9.69;4;0.0;12.0
2023-12-20;CAP_SON_MAI_00003;415.317;19.827;1;0.0;12.0
2023-12-21;CAP_SON_MAI_00004;143.933;8.25;4;0.0;11.0
2023-12-21;CAP_SON_MAI_00001;562.3;49.6;29;0.0;11.0
2023-12-21;CAP_SON_MAI_00002;67.95;55.96;139;0.0;11.0
2023-12-21;CAP_SON_MAI_00010;314.067;12.41;55;0.0;11.0
2023-12-21;CAP_SON_MAI_00004;181.083;9.93;19;0.0;11.0
2023-12-21;CAP_SON_MAI_00003;249.35;12.649;50;0.0;11.0
2023-12-21;CAP_SON_MAI_00001;88.817;5.15;59;0.0;11.0
2023-12-22;CAP_SON_MAI_00002;58.267;50.44;133;0.0;11.5
2023-12-22;CAP_SON_MAI_00003;311.25;34.145;144;0.0;11.5
2023-12-22;CAP_SON_MAI_00003;18.467;1.098;128;0.0;11.5
2023-12-22;CAP_SON_MAI_00001;223.867;12.33;55;0.0;11.5
2023-12-22;CAP_SON_MAI_00004;104.017;5.57;19;0.0;11.5
2023-12-22;CAP_SON_MAI_00001;349.433;10.85;46;0.0;11.5
2023-12-22;CAP_SON_MAI_00004;170.717;9.77;4;0.0;11.5
2023-12-22;CAP_SON_MAI_00010;520.633;11.52;87;0.0;11.5
2023-12-24;CAP_SON_MAI_00002;38.5;48.96;144;0.0;10.75
2023-12-26;CAP_SON_MAI_00002;22.25;30.04;0;0.0;11.75
2023-12-27;CAP_SON_MAI_00004;133.4;16.09;1;0.0;13.5
2023-12-27;CAP_SON_MAI_00010;504.667;11.69;87;0.0;13.5
2023-12-27;CAP_SON_MAI_00002;46.3;45.21;134;0.0;13.5
2023-12-27;CAP_SON_MAI_00004;193.25;11.22;76;0.0;13.5
2023-12-28;CAP_SON_MAI_00001;1975.167;12.59;50;0.525;14.0
2023-12-28;CAP_SON_MAI_00002;21.5;37.93;0;0.525;14.0
2023-12-28;CAP_SON_MAI_00001;305.217;26.59;145;0.525;14.0
2023-12-28;CAP_SON_MAI_00003;204.1;24.423;144;0.525;14.0
2023-12-28;CAP_SON_MAI_00001;110.683;10.54;46;0.525;14.0
2023-12-28;CAP_SON_MAI_00010;0.05;0.0;144;0.525;14.0
2023-12-28;CAP_SON_MAI_00004;108.8;13.21;1;0.525;14.0
2023-12-29;CAP_SON_MAI_00004;230.8;43.1;133;0.65;12.75
2023-12-29;CAP_SON_MAI_00003;52.8;6.495;133;0.65;12.75
2023-12-29;CAP_SON_MAI_00003;113.017;4.089;133;0.65;12.75
2023-12-29;CAP_SON_MAI_00004;26.917;3.66;146;0.65;12.75
2023-12-29;CAP_SON_MAI_00002;15.333;12.27;144;0.65;12.75
2023-12-29;CAP_SON_MAI_00004;11.883;1.97;0;0.65;12.75
2023-12-29;CAP_SON_MAI_00002;17.5;28.47;0;0.65;12.75
2023-12-30;CAP_SON_MAI_00002;9.3;9.57;0;0.025;13.0
2024-01-02;CAP_SON_MAI_00001;408.433;20.69;0;0.3;14.0
2024-01-02;CAP_SON_MAI_00004;100.917;12.26;55;0.3;14.0
2024-01-02;CAP_SON_MAI_00010;42.667;7.85;139;0.3;14.0
2024-01-02;CAP_SON_MAI_00004;158.25;27.35;145;0.3;14.0
2024-01-02;CAP_SON_MAI_00001;328.15;27.58;144;0.3;14.0
2024-01-02;CAP_SON_MAI_00001;613.25;11.31;87;0.3;14.0
2024-01-02;CAP_SON_MAI_00003;632.9;26.841;1;0.3;14.0
2024-01-02;CAP_SON_MAI_00010;1.433;0.18;139;0.3;14.0
2024-01-03;CAP_SON_MAI_00004;173.05;10.64;76;1.2;14.25
2024-01-03;CAP_SON_MAI_00010;276.5;5.53;76;1.2;14.25
2024-01-03;CAP_SON_MAI_00004;0.133;0.0;128;1.2;14.25
2024-01-03;CAP_SON_MAI_00003;175.567;10.502;50;1.2;14.25
2024-01-03;CAP_SON_MAI_00004;0.65;0.0;128;1.2;14.25
2024-01-03;CAP_SON_MAI_00003;0.0;0.0;46;1.2;14.25
2024-01-03;CAP_SON_MAI_00004;197.9;11.36;76;1.2;14.25
2024-01-03;CAP_SON_MAI_00002;67.133;55.9;139;1.2;14.25
2024-01-03;CAP_SON_MAI_00003;0.0;0.0;51;1.2;14.25
2024-01-03;CAP_SON_MAI_00010;320.983;10.23;4;1.2;14.25
2024-01-04;CAP_SON_MAI_00004;150.317;8.58;76;0.175;12.25
2024-01-04;CAP_SON_MAI_00004;150.733;8.67;4;0.175;12.25
2024-01-04;CAP_SON_MAI_00010;347.183;12.18;145;0.175;12.25
2024-01-04;CAP_SON_MAI_00010;237.15;31.99;145;0.175;12.25
2024-01-04;CAP_SON_MAI_00004;23.667;4.18;0;0.175;12.25
2024-01-04;CAP_SON_MAI_00010;185.1;7.67;55;0.175;12.25
2024-01-05;CAP_SON_MAI_00010;171.167;10.41;59;0.4;10.75
2024-01-05;CAP_SON_MAI_00002;60.217;49.94;0;0.4;10.75
2024-01-05;CAP_SON_MAI_00002;56.733;54.65;133;0.4;10.75
2024-01-05;CAP_SON_MAI_00002;30.467;42.65;144;0.4;10.75
2024-01-05;CAP_SON_MAI_00010;676.5;11.62;87;0.4;10.75
2024-01-05;CAP_SON_MAI_00004;164.733;9.51;76;0.4;10.75
2024-01-05;CAP_SON_MAI_00002;66.767;45.49;146;0.4;10.75
2024-01-05;CAP_SON_MAI_00010;319.567;9.06;13;0.4;10.75
2024-01-06;CAP_SON_MAI_00002;5.633;10.99;29;0.0;9.5
2024-01-08;CAP_SON_MAI_00004;193.6;11.2;76;0.025;9.0
2024-01-08;CAP_SON_MAI_00002;61.817;40.94;145;0.025;9.0
2024-01-08;CAP_SON_MAI_00002;61.617;40.32;146;0.025;9.0
2024-01-08;CAP_SON_MAI_00002;53.683;54.57;133;0.025;9.0
2024-01-08;CAP_SON_MAI_00002;50.7;44.46;139;0.025;9.0
2024-01-08;CAP_SON_MAI_00004;172.3;9.79;4;0.025;9.0
2024-01-08;CAP_SON_MAI_00010;317.083;12.44;128;0.025;9.0
2024-01-09;CAP_SON_MAI_00004;197.717;11.81;128;0.775;9.75
2024-01-09;CAP_SON_MAI_00010;1445.683;11.87;87;0.775;9.75
2024-01-09;CAP_SON_MAI_00004;160.017;9.2;4;0.775;9.75
2024-01-09;CAP_SON_MAI_00010;195.517;12.24;55;0.775;9.75
2024-01-10;CAP_SON_MAI_00004;180.017;31.77;145;0.175;12.25
2024-01-10;CAP_SON_MAI_00010;74.533;8.94;55;0.175;12.25
2024-01-10;CAP_SON_MAI_00010;289.367;11.91;55;0.175;12.25
2024-01-10;CAP_SON_MAI_00010;476.217;3.26;55;0.175;12.25
2024-01-10;CAP_SON_MAI_00010;902.15;39.6;29;0.175;12.25
2024-01-11;CAP_SON_MAI_00004;46.05;5.43;55;0.0;10.25
2024-01-11;CAP_SON_MAI_00010;254.483;19.98;55;0.0;10.25
2024-01-11;CAP_SON_MAI_00004;3.95;0.43;55;0.0;10.25
2024-01-11;CAP_SON_MAI_00004;0.65;0.0;55;0.0;10.25
2024-01-11;CAP_SON_MAI_00010;0.383;0.0;55;0.0;10.25
2024-01-11;CAP_SON_MAI_00002;54.717;47.44;133;0.0;10.25
2024-01-11;CAP_SON_MAI_00004;101.983;12.07;55;0.0;10.25
2024-01-11;CAP_SON_MAI_00004;187.4;34.68;144;0.0;10.25
2024-01-11;CAP_SON_MAI_00010;278.6;10.51;46;0.0;10.25
2024-01-11;CAP_SON_MAI_00010;286.25;12.73;50;0.0;10.25
2024-01-12;CAP_SON_MAI_00004;200.733;35.74;145;0.0;8.75
2024-01-12;CAP_SON_MAI_00010;536.633;11.86;87;0.0;8.75
2024-01-12;CAP_SON_MAI_00004;103.2;12.26;55;0.0;8.75
2024-01-12;CAP_SON_MAI_00004;54.917;6.56;55;0.0;8.75
2024-01-12;CAP_SON_MAI_00002;56.717;45.74;139;0.0;8.75
2024-01-13;CAP_SON_MAI_00002;31.25;46.31;0;0.1;12.5
2024-01-14;CAP_SON_MAI_00004;23.4;3.88;76;0.875;14.25
2024-01-15;CAP_SON_MAI_00004;152.783;27.03;145;0.4;15.0
2024-01-15;CAP_SON_MAI_00010;321.667;40.78;0;0.4;15.0
2024-01-15;CAP_SON_MAI_00002;60.6;43.64;146;0.4;15.0
2024-01-15;CAP_SON_MAI_00004;171.433;9.78;19;0.4;15.0
2024-01-15;CAP_SON_MAI_00010;335.7;26.01;1;0.4;15.0
2024-01-15;CAP_SON_MAI_00010;214.55;9.73;4;0.4;15.0
2024-01-15;CAP_SON_MAI_00010;0.067;0.0;1;0.4;15.0
2024-01-16;CAP_SON_MAI_00010;391.15;12.23;55;0.15;16.0
2024-01-16;CAP_SON_MAI_00004;283.817;52.6;144;0.15;16.0
2024-01-16;CAP_SON_MAI_00010;229.133;10.6;46;0.15;16.0
2024-01-16;CAP_SON_MAI_00004;198.933;11.92;87;0.15;16.0
2024-01-17;CAP_SON_MAI_00010;252.9;11.69;87;1.225;14.25
2024-01-17;CAP_SON_MAI_00004;187.883;33.4;145;1.225;14.25
2024-01-17;CAP_SON_MAI_00002;31.45;21.05;46;1.225;14.25
2024-01-17;CAP_SON_MAI_00004;183.933;11.27;59;1.225;14.25
2024-01-17;CAP_SON_MAI_00010;128.4;24.31;0;1.225;14.25
2024-01-18;CAP_SON_MAI_00010;91.05;5.35;19;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00002;46.45;27.4;146;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00010;102.317;6.01;19;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00010;0.083;0.0;19;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00010;255.133;46.86;29;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00004;194.95;11.65;128;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00004;99.967;12.22;55;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00004;173.867;9.71;19;0.5249999999999999;13.5
2024-01-18;CAP_SON_MAI_00010;0.083;0.0;19;0.5249999999999999;13.5
2024-01-19;CAP_SON_MAI_00004;198.517;11.39;76;0.0;12.25
2024-01-19;CAP_SON_MAI_00004;60.817;9.28;29;0.0;12.25
2024-01-19;CAP_SON_MAI_00010;1628.083;26.05;1;0.0;12.25
2024-01-19;CAP_SON_MAI_00002;58.383;43.13;145;0.0;12.25
2024-01-19;CAP_SON_MAI_00002;25.367;32.7;144;0.0;12.25
2024-01-19;CAP_SON_MAI_00004;187.55;11.19;59;0.0;12.25
2024-01-22;CAP_SON_MAI_00002;55.083;35.43;145;0.025;12.25
2024-01-22;CAP_SON_MAI_00004;199.017;11.84;128;0.025;12.25
2024-01-22;CAP_SON_MAI_00004;207.5;12.6;50;0.025;12.25
2024-01-22;CAP_SON_MAI_00002;38.367;49.29;133;0.025;12.25
2024-01-22;CAP_SON_MAI_00010;1454.867;25.63;1;0.025;12.25
2024-01-22;CAP_SON_MAI_00001;4.25;0.48;55;0.025;12.25
2024-01-22;CAP_SON_MAI_00004;163.35;9.35;4;0.025;12.25
2024-01-22;CAP_SON_MAI_00002;52.433;41.03;144;0.025;12.25
2024-01-22;CAP_SON_MAI_00010;1480.45;9.79;19;0.025;12.25
2024-01-22;CAP_SON_MAI_00001;460.867;12.06;55;0.025;12.25
2024-01-23;CAP_SON_MAI_00004;147.633;8.29;19;0.0;14.75
2024-01-23;CAP_SON_MAI_00004;285.95;52.98;29;0.0;14.75
2024-01-23;CAP_SON_MAI_00010;312.033;11.35;55;0.0;14.75
2024-01-23;CAP_SON_MAI_00010;311.533;34.8;55;0.0;14.75
2024-01-23;CAP_SON_MAI_00004;199.567;11.9;128;0.0;14.75
2024-01-24;CAP_SON_MAI_00010;221.633;12.51;50;0.0;15.0
2024-01-24;CAP_SON_MAI_00010;227.617;35.76;145;0.0;15.0
2024-01-24;CAP_SON_MAI_00010;289.117;20.98;46;0.0;15.0
2024-01-24;CAP_SON_MAI_00002;52.983;33.11;146;0.0;15.0
2024-01-24;CAP_SON_MAI_00003;382.733;4.303;51;0.0;15.0
2024-01-24;CAP_SON_MAI_00003;402.0;7.421;76;0.0;15.0
2024-01-25;CAP_SON_MAI_00004;174.467;10.26;35;0.0;14.5
2024-01-25;CAP_SON_MAI_00003;719.667;25.942;1;0.0;14.5
2024-01-25;CAP_SON_MAI_00004;174.433;9.8;19;0.0;14.5
2024-01-25;CAP_SON_MAI_00010;304.45;10.13;46;0.0;14.5
2024-01-25;CAP_SON_MAI_00010;166.267;31.28;133;0.0;14.5
2024-01-25;CAP_SON_MAI_00004;162.017;9.3;4;0.0;14.5
2024-01-26;CAP_SON_MAI_00004;41.733;6.39;145;0.0;15.0
2024-01-26;CAP_SON_MAI_00003;281.317;12.512;50;0.0;15.0
2024-01-26;CAP_SON_MAI_00002;57.633;36.52;146;0.0;15.0
2024-01-26;CAP_SON_MAI_00010;556.033;11.57;87;0.0;15.0
2024-01-26;CAP_SON_MAI_00010;200.167;26.0;0;0.0;15.0
2024-01-26;CAP_SON_MAI_00004;197.55;11.81;128;0.0;15.0
2024-01-26;CAP_SON_MAI_00003;247.283;30.387;145;0.0;15.0
2024-01-26;CAP_SON_MAI_00004;192.583;11.14;76;0.0;15.0
2024-01-29;CAP_SON_MAI_00003;0.0;0.0;51;0.0;14.5
2024-01-29;CAP_SON_MAI_00004;112.617;6.85;50;0.0;14.5
2024-01-29;CAP_SON_MAI_00002;39.167;27.4;144;0.0;14.5
2024-01-29;CAP_SON_MAI_00002;43.6;47.55;133;0.0;14.5
2024-01-29;CAP_SON_MAI_00004;169.45;9.74;4;0.0;14.5
2024-01-29;CAP_SON_MAI_00002;43.167;23.36;146;0.0;14.5
2024-01-29;CAP_SON_MAI_00010;1471.467;10.82;46;0.0;14.5
2024-01-29;CAP_SON_MAI_00004;229.45;41.4;145;0.0;14.5
2024-01-29;CAP_SON_MAI_00003;298.117;10.392;35;0.0;14.5
2024-01-29;CAP_SON_MAI_00010;1468.1;1.76;76;0.0;14.5
2024-01-29;CAP_SON_MAI_00002;42.983;42.56;133;0.0;14.5
2024-01-30;CAP_SON_MAI_00003;765.6;22.319;1;0.0;14.5
2024-01-30;CAP_SON_MAI_00004;172.517;9.63;19;0.0;14.5
2024-01-30;CAP_SON_MAI_00002;52.583;44.58;139;0.0;14.5
2024-01-30;CAP_SON_MAI_00004;0.083;0.0;30;0.0;14.5
2024-01-30;CAP_SON_MAI_00004;0.083;0.0;30;0.0;14.5
2024-01-30;CAP_SON_MAI_00004;78.883;14.699;0;0.0;14.5
2024-01-31;CAP_SON_MAI_00010;324.917;10.48;35;0.0;14.5
2024-01-31;CAP_SON_MAI_00010;312.7;12.48;50;0.0;14.5
2024-01-31;CAP_SON_MAI_00002;37.9;24.17;144;0.0;14.5
2024-01-31;CAP_SON_MAI_00004;129.133;7.2;76;0.0;14.5
2024-01-31;CAP_SON_MAI_00004;205.617;37.08;145;0.0;14.5
2024-01-31;CAP_SON_MAI_00003;352.65;7.996;13;0.0;14.5
2024-01-31;CAP_SON_MAI_00002;50.233;45.36;133;0.0;14.5
2024-01-31;CAP_SON_MAI_00010;216.067;10.8;46;0.0;14.5
2024-02-01;CAP_SON_MAI_00004;90.6;10.71;46;0.0;15.0
2024-02-01;CAP_SON_MAI_00004;100.717;17.76;144;0.0;15.0
2024-02-01;CAP_SON_MAI_00010;177.933;25.18;0;0.0;15.0
2024-02-01;CAP_SON_MAI_00002;20.433;36.54;29;0.0;15.0
2024-02-02;CAP_SON_MAI_00004;172.483;9.55;19;0.0;14.5
2024-02-02;CAP_SON_MAI_00004;194.0;34.621;145;0.0;14.5
2024-02-02;CAP_SON_MAI_00010;4258.233;50.76;133;0.0;14.5
2024-02-02;CAP_SON_MAI_00004;95.2;5.15;4;0.0;14.5
2024-02-03;CAP_SON_MAI_00002;18.283;30.78;0;0.0;14.0
2024-02-04;CAP_SON_MAI_00002;24.3;42.15;144;0.0;13.5
2024-02-05;CAP_SON_MAI_00010;141.783;26.25;0;0.0;14.0
2024-02-05;CAP_SON_MAI_00004;187.317;33.17;145;0.0;14.0
2024-02-05;CAP_SON_MAI_00010;339.667;11.54;87;0.0;14.0
2024-02-05;CAP_SON_MAI_00002;60.25;41.11;146;0.0;14.0
2024-02-05;CAP_SON_MAI_00004;176.75;10.16;19;0.0;14.0
2024-02-05;CAP_SON_MAI_00010;96.367;17.15;0;0.0;14.0
2024-02-05;CAP_SON_MAI_00004;207.45;25.18;1;0.0;14.0
2024-02-06;CAP_SON_MAI_00010;0.767;0.05;133;0.0;13.25
2024-02-06;CAP_SON_MAI_00010;242.883;17.67;133;0.0;13.25
2024-02-06;CAP_SON_MAI_00004;0.933;0.041;133;0.0;13.25
2024-02-06;CAP_SON_MAI_00004;89.683;10.8;55;0.0;13.25
2024-02-06;CAP_SON_MAI_00004;103.083;12.33;55;0.0;13.25
2024-02-06;CAP_SON_MAI_00010;272.633;49.94;29;0.0;13.25
2024-02-06;CAP_SON_MAI_00002;52.667;46.66;144;0.0;13.25
2024-02-06;CAP_SON_MAI_00010;223.8;5.01;35;0.0;13.25
2024-02-06;CAP_SON_MAI_00002;36.567;36.36;134;0.0;13.25
2024-02-07;CAP_SON_MAI_00004;193.5;34.449;145;0.1;13.5
2024-02-07;CAP_SON_MAI_00010;327.3;5.9;55;0.1;13.5
2024-02-08;CAP_SON_MAI_00002;53.033;35.5;146;0.875;14.0
2024-02-08;CAP_SON_MAI_00010;255.033;10.42;35;0.875;14.0
2024-02-08;CAP_SON_MAI_00010;622.05;11.53;87;0.875;14.0
2024-02-08;CAP_SON_MAI_00004;80.083;9.63;46;0.875;14.0
2024-02-09;CAP_SON_MAI_00002;50.767;37.42;145;1.9;12.75
2024-02-09;CAP_SON_MAI_00010;263.133;8.79;13;1.9;12.75
2024-02-09;CAP_SON_MAI_00010;0.383;0.0;55;1.9;12.75
2024-02-09;CAP_SON_MAI_00003;287.867;10.767;46;1.9;12.75
2024-02-09;CAP_SON_MAI_00010;182.067;6.57;35;1.9;12.75
2024-02-09;CAP_SON_MAI_00004;140.233;7.92;76;1.9;12.75
2024-02-09;CAP_SON_MAI_00010;170.733;12.32;55;1.9;12.75
2024-02-11;CAP_SON_MAI_00002;25.983;22.06;0;0.275;11.5
2024-02-12;CAP_SON_MAI_00010;292.783;26.08;1;0.35;14.0
2024-02-12;CAP_SON_MAI_00010;242.833;45.68;145;0.35;14.0
2024-02-12;CAP_SON_MAI_00004;172.783;9.69;19;0.35;14.0
2024-02-12;CAP_SON_MAI_00002;50.15;31.14;146;0.35;14.0
2024-02-12;CAP_SON_MAI_00004;168.95;9.74;4;0.35;14.0
2024-02-12;CAP_SON_MAI_00003;535.017;46.532;133;0.35;14.0
2024-02-12;CAP_SON_MAI_00010;2594.3;9.41;145;0.35;14.0
2024-02-12;CAP_SON_MAI_00002;63.633;51.63;139;0.35;14.0
2024-02-14;CAP_SON_MAI_00003;214.083;12.835;59;0.1;17.0
2024-02-14;CAP_SON_MAI_00002;46.283;49.6;144;0.1;17.0
2024-02-14;CAP_SON_MAI_00003;171.35;8.592;13;0.1;17.0
2024-02-14;CAP_SON_MAI_00004;290.233;54.141;133;0.1;17.0
2024-02-14;CAP_SON_MAI_00004;145.483;8.02;19;0.1;17.0
2024-02-14;CAP_SON_MAI_00010;210.0;12.25;55;0.1;17.0
2024-02-15;CAP_SON_MAI_00004;86.967;10.6;46;0.3;15.25
2024-02-15;CAP_SON_MAI_00010;329.317;23.45;1;0.3;15.25
2024-02-15;CAP_SON_MAI_00004;85.533;4.84;19;0.3;15.25
2024-02-15;CAP_SON_MAI_00010;225.683;39.76;145;0.3;15.25
2024-02-15;CAP_SON_MAI_00004;204.25;12.3;50;0.3;15.25
2024-02-15;CAP_SON_MAI_00004;96.3;5.279;19;0.3;15.25
2024-02-16;CAP_SON_MAI_00010;161.9;8.97;13;0.0;13.25
2024-02-16;CAP_SON_MAI_00010;101.767;17.83;145;0.0;13.25
2024-02-16;CAP_SON_MAI_00004;72.617;12.86;29;0.0;13.25
2024-02-16;CAP_SON_MAI_00004;174.067;10.26;35;0.0;13.25
2024-02-16;CAP_SON_MAI_00010;352.767;11.73;87;0.0;13.25
2024-02-16;CAP_SON_MAI_00010;295.633;10.76;46;0.0;13.25
2024-02-16;CAP_SON_MAI_00002;25.583;33.58;29;0.0;13.25
2024-02-19;CAP_SON_MAI_00004;192.133;11.15;76;0.0;15.5
2024-02-19;CAP_SON_MAI_00010;20.917;1.28;35;0.0;15.5
2024-02-19;CAP_SON_MAI_00004;188.083;35.26;0;0.0;15.5
2024-02-19;CAP_SON_MAI_00010;2.617;0.12;150;0.0;15.5
2024-02-19;CAP_SON_MAI_00002;56.217;40.75;146;0.0;15.5
2024-02-19;CAP_SON_MAI_00010;227.883;30.42;35;0.0;15.5
2024-02-19;CAP_SON_MAI_00010;303.817;9.13;35;0.0;15.5
2024-02-19;CAP_SON_MAI_00002;44.0;43.67;139;0.0;15.5
2024-02-20;CAP_SON_MAI_00004;147.55;8.62;13;0.0;15.0
2024-02-20;CAP_SON_MAI_00010;370.85;27.23;0;0.0;15.0
2024-02-20;CAP_SON_MAI_00010;313.95;26.26;1;0.0;15.0
2024-02-20;CAP_SON_MAI_00004;131.217;7.39;76;0.0;15.0
2024-02-20;CAP_SON_MAI_00002;29.767;42.96;133;0.0;15.0
2024-02-21;CAP_SON_MAI_00004;127.517;7.12;76;0.0;14.0
2024-02-21;CAP_SON_MAI_00004;194.283;35.18;145;0.0;14.0
2024-02-21;CAP_SON_MAI_00002;51.883;41.44;144;0.0;14.0
2024-02-21;CAP_SON_MAI_00004;0.683;0.0;5;0.0;14.0
2024-02-22;CAP_SON_MAI_00010;351.817;22.31;1;0.525;13.25
2024-02-22;CAP_SON_MAI_00010;307.95;12.87;50;0.525;13.25
2024-02-22;CAP_SON_MAI_00002;42.517;35.61;134;0.525;13.25
2024-02-22;CAP_SON_MAI_00004;209.567;12.45;5;0.525;13.25
2024-02-22;CAP_SON_MAI_00004;172.717;9.84;19;0.525;13.25
2024-02-22;CAP_SON_MAI_00010;239.583;10.84;46;0.525;13.25
2024-02-22;CAP_SON_MAI_00010;0.167;0.0;46;0.525;13.25
2024-02-22;CAP_SON_MAI_00010;0.4;0.0;46;0.525;13.25
2024-02-22;CAP_SON_MAI_00010;232.05;11.69;87;0.525;13.25
2024-02-23;CAP_SON_MAI_00004;85.183;14.47;144;0.575;11.25
2024-02-23;CAP_SON_MAI_00010;371.583;20.89;1;0.575;11.25
2024-02-23;CAP_SON_MAI_00004;174.0;31.1;0;0.575;11.25
2024-02-23;CAP_SON_MAI_00002;59.767;44.1;146;0.575;11.25
2024-02-23;CAP_SON_MAI_00002;54.267;37.52;145;0.575;11.25
2024-02-23;CAP_SON_MAI_00004;199.267;11.78;128;0.575;11.25
2024-02-25;CAP_SON_MAI_00002;16.5;28.52;0;0.525;14.0
2024-02-26;CAP_SON_MAI_00004;209.05;12.59;50;0.15;11.75
2024-02-26;CAP_SON_MAI_00004;225.517;14.04;150;0.15;11.75
2024-02-26;CAP_SON_MAI_00010;271.217;38.76;145;0.15;11.75
2024-02-26;CAP_SON_MAI_00002;56.233;56.78;133;0.15;11.75
2024-02-26;CAP_SON_MAI_00004;172.067;9.84;19;0.15;11.75
2024-02-26;CAP_SON_MAI_00010;0.05;0.0;19;0.15;11.75
2024-02-26;CAP_SON_MAI_00004;160.4;9.21;4;0.15;11.75
2024-02-26;CAP_SON_MAI_00002;51.867;28.53;146;0.15;11.75
2024-02-27;CAP_SON_MAI_00004;144.0;8.0;76;0.0;10.75
2024-02-27;CAP_SON_MAI_00010;290.267;16.82;145;0.0;10.75
2024-02-27;CAP_SON_MAI_00010;93.817;9.57;46;0.0;10.75
2024-02-27;CAP_SON_MAI_00010;173.283;8.78;13;0.0;10.75
2024-02-27;CAP_SON_MAI_00004;0.633;0.0;46;0.0;10.75
2024-02-27;CAP_SON_MAI_00004;253.6;46.87;133;0.0;10.75
2024-02-27;CAP_SON_MAI_00010;210.783;12.55;50;0.0;10.75
2024-02-27;CAP_SON_MAI_00002;32.583;29.61;144;0.0;10.75
2024-02-28;CAP_SON_MAI_00010;200.217;25.3;133;0.0;10.75
2024-02-28;CAP_SON_MAI_00004;199.817;11.87;87;0.0;10.75
2024-02-28;CAP_SON_MAI_00002;46.667;55.72;133;0.0;10.75
2024-02-28;CAP_SON_MAI_00010;1978.133;19.48;146;0.0;10.75
2024-02-28;CAP_SON_MAI_00004;165.3;9.1;19;0.0;10.75
2024-02-28;CAP_SON_MAI_00004;290.983;52.82;29;0.0;10.75
2024-02-28;CAP_SON_MAI_00004;11.483;0.6;19;0.0;10.75
2024-02-28;CAP_SON_MAI_00010;211.183;8.6;46;0.0;10.75
2024-02-29;CAP_SON_MAI_00004;155.883;8.89;76;0.05;12.0
2024-02-29;CAP_SON_MAI_00004;74.783;9.14;46;0.05;12.0
2024-02-29;CAP_SON_MAI_00010;0.4;0.01;13;0.05;12.0
2024-02-29;CAP_SON_MAI_00010;352.383;8.73;13;0.05;12.0
2024-02-29;CAP_SON_MAI_00002;30.283;42.03;133;0.05;12.0
2024-02-29;CAP_SON_MAI_00002;39.483;19.95;144;0.05;12.0
2024-02-29;CAP_SON_MAI_00004;114.433;6.95;150;0.05;12.0
