datetime;request;value;unit;quality;updated_at;Hour
2024-06-06T04:00:00Z;2024-06-05T19:15:02Z;104,59506414285184;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;4
2024-06-06T05:00:00Z;2024-06-05T19:15:02Z;94,19262171533416;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;5
2024-06-06T06:00:00Z;2024-06-05T19:15:02Z;94,95035135020342;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;6
2024-06-06T07:00:00Z;2024-06-05T19:15:02Z;92,44576335255967;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;7
2024-06-06T08:00:00Z;2024-06-05T19:15:02Z;99,80162459508217;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;8
2024-06-06T09:00:00Z;2024-06-05T19:15:02Z;99,24051500931236;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;9
2024-06-06T10:00:00Z;2024-06-05T19:15:02Z;102,58051105507693;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;10
2024-06-06T11:00:00Z;2024-06-05T19:15:02Z;106,38170314558995;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;11
2024-06-06T12:00:00Z;2024-06-05T19:15:02Z;107,17968575940088;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;12
2024-06-06T13:00:00Z;2024-06-05T19:15:02Z;108,14995708251044;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;13
2024-06-06T14:00:00Z;2024-06-05T19:15:02Z;112,48288098617286;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;14
2024-06-06T15:00:00Z;2024-06-05T19:15:02Z;111,79821712980409;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;15
2024-06-06T16:00:00Z;2024-06-05T19:15:02Z;111,33493539375058;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;16
2024-06-06T17:00:00Z;2024-06-05T19:15:02Z;109,10661826943928;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;17
2024-06-06T18:00:00Z;2024-06-05T19:15:02Z;108,78590348823343;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;18
2024-06-06T19:00:00Z;2024-06-05T19:15:02Z;103,8577134112646;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;19
2024-06-06T20:00:00Z;2024-06-05T19:15:02Z;100,34030371441528;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;20
2024-06-06T21:00:00Z;2024-06-05T19:15:02Z;102,48904781057479;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;21
2024-06-06T22:00:00Z;2024-06-05T19:15:02Z;103,09209726256276;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;22
2024-06-06T23:00:00Z;2024-06-05T19:15:02Z;99,07155716996184;gCO₂eq/kWh;0;2024-06-05T19:39:57Z;23
2024-06-07T00:00:00Z;2024-06-06T19:15:02Z;106,94903272757423;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;0
2024-06-07T01:00:00Z;2024-06-06T19:15:02Z;112,53455801053728;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;1
2024-06-07T02:00:00Z;2024-06-06T19:15:02Z;112,91711211552698;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;2
2024-06-07T03:00:00Z;2024-06-06T19:15:02Z;111,11367420447812;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;3
2024-06-07T04:00:00Z;2024-06-06T19:15:02Z;104,15066464905905;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;4
2024-06-07T05:00:00Z;2024-06-06T19:15:02Z;85,40833745098172;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;5
2024-06-07T06:00:00Z;2024-06-06T19:15:02Z;86,72594499983533;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;6
2024-06-07T07:00:00Z;2024-06-06T19:15:02Z;88,23850781787192;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;7
2024-06-07T08:00:00Z;2024-06-06T19:15:02Z;91,50058995552665;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;8
2024-06-07T09:00:00Z;2024-06-06T19:15:02Z;96,66063487692661;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;9
2024-06-07T10:00:00Z;2024-06-06T19:15:02Z;98,2045935095463;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;10
2024-06-07T11:00:00Z;2024-06-06T19:15:02Z;99,34289163096989;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;11
2024-06-07T12:00:00Z;2024-06-06T19:15:02Z;99,33317265896297;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;12
2024-06-07T13:00:00Z;2024-06-06T19:15:02Z;103,42241628172692;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;13
2024-06-07T14:00:00Z;2024-06-06T19:15:02Z;101,95449289839982;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;14
2024-06-07T15:00:00Z;2024-06-06T19:15:02Z;106,2078276406025;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;15
2024-06-07T16:00:00Z;2024-06-06T19:15:02Z;107,1981335924251;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;16
2024-06-07T17:00:00Z;2024-06-06T19:15:02Z;100,61971511753043;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;17
2024-06-07T18:00:00Z;2024-06-06T19:15:02Z;96,0003797169632;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;18
2024-06-07T19:00:00Z;2024-06-06T19:15:02Z;95,16113489419777;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;19
2024-06-07T20:00:00Z;2024-06-06T19:15:02Z;99,39396662921237;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;20
2024-06-07T21:00:00Z;2024-06-06T19:15:02Z;101,63681235956547;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;21
2024-06-07T22:00:00Z;2024-06-06T19:15:02Z;91,58817091570953;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;22
2024-06-07T23:00:00Z;2024-06-06T19:15:02Z;91,18336565818318;gCO₂eq/kWh;0;2024-06-06T19:40:23Z;23
2024-06-08T00:00:00Z;2024-06-07T19:15:02Z;101,53959426821771;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;0
2024-06-08T01:00:00Z;2024-06-07T19:15:02Z;104,23182000424569;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;1
2024-06-08T02:00:00Z;2024-06-07T19:15:02Z;107,63469190877183;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;2
2024-06-08T03:00:00Z;2024-06-07T19:15:02Z;104,98451437125054;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;3
2024-06-08T04:00:00Z;2024-06-07T19:15:02Z;97,3198974909845;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;4
2024-06-08T05:00:00Z;2024-06-07T19:15:02Z;96,03515817079551;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;5
2024-06-08T06:00:00Z;2024-06-07T19:15:02Z;99,63895419033972;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;6
2024-06-08T07:00:00Z;2024-06-07T19:15:02Z;99,68826179752783;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;7
2024-06-08T08:00:00Z;2024-06-07T19:15:02Z;97,83790832917418;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;8
2024-06-08T09:00:00Z;2024-06-07T19:15:02Z;96,9624359728891;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;9
2024-06-08T10:00:00Z;2024-06-07T19:15:02Z;96,88332765689914;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;10
2024-06-08T11:00:00Z;2024-06-07T19:15:02Z;99,28143432925022;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;11
2024-06-08T12:00:00Z;2024-06-07T19:15:02Z;102,74364220157527;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;12
2024-06-08T13:00:00Z;2024-06-07T19:15:02Z;104,7327906487441;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;13
2024-06-08T14:00:00Z;2024-06-07T19:15:02Z;105,48633894634256;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;14
2024-06-08T15:00:00Z;2024-06-07T19:15:02Z;104,61908468810277;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;15
2024-06-08T16:00:00Z;2024-06-07T19:15:02Z;104,84100407561661;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;16
2024-06-08T17:00:00Z;2024-06-07T19:15:02Z;101,21588624510898;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;17
2024-06-08T18:00:00Z;2024-06-07T19:15:02Z;97,85920251939783;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;18
2024-06-08T19:00:00Z;2024-06-07T19:15:02Z;92,98841045879928;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;19
2024-06-08T20:00:00Z;2024-06-07T19:15:02Z;108,5405323866411;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;20
2024-06-08T21:00:00Z;2024-06-07T19:15:02Z;115,8911713501499;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;21
2024-06-08T22:00:00Z;2024-06-07T19:15:02Z;117,87703116151322;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;22
2024-06-08T23:00:00Z;2024-06-07T19:15:02Z;119,49233019185897;gCO₂eq/kWh;0;2024-06-07T19:40:29Z;23
2024-06-09T00:00:00Z;2024-06-08T19:15:02Z;123,95620946883847;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;0
2024-06-09T01:00:00Z;2024-06-08T19:15:02Z;132,02355993653046;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;1
2024-06-09T02:00:00Z;2024-06-08T19:15:02Z;135,1496834028784;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;2
2024-06-09T03:00:00Z;2024-06-08T19:15:02Z;132,6758874963546;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;3
2024-06-09T04:00:00Z;2024-06-08T19:15:02Z;129,2846723484319;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;4
2024-06-09T05:00:00Z;2024-06-08T19:15:02Z;130,54299713405118;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;5
2024-06-09T06:00:00Z;2024-06-08T19:15:02Z;130,25634820015085;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;6
2024-06-09T07:00:00Z;2024-06-08T19:15:02Z;129,66340481951025;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;7
2024-06-09T08:00:00Z;2024-06-08T19:15:02Z;120,26533119343954;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;8
2024-06-09T09:00:00Z;2024-06-08T19:15:02Z;123,27216510256899;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;9
2024-06-09T10:00:00Z;2024-06-08T19:15:02Z;119,0183766203083;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;10
2024-06-09T11:00:00Z;2024-06-08T19:15:02Z;123,60083426010002;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;11
2024-06-09T12:00:00Z;2024-06-08T19:15:02Z;127,44780871229428;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;12
2024-06-09T13:00:00Z;2024-06-08T19:15:02Z;127,4046964001052;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;13
2024-06-09T14:00:00Z;2024-06-08T19:15:02Z;129,2461467130858;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;14
2024-06-09T15:00:00Z;2024-06-08T19:15:02Z;124,77941995405384;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;15
2024-06-09T16:00:00Z;2024-06-08T19:15:02Z;118,29337267629373;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;16
2024-06-09T17:00:00Z;2024-06-08T19:15:02Z;113,59216190291008;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;17
2024-06-09T18:00:00Z;2024-06-08T19:15:02Z;110,44003844429558;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;18
2024-06-09T19:00:00Z;2024-06-08T19:15:02Z;106,81141127611924;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;19
2024-06-09T20:00:00Z;2024-06-08T19:15:02Z;105,14747271793047;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;20
2024-06-09T21:00:00Z;2024-06-08T19:15:02Z;109,29578517423184;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;21
2024-06-09T22:00:00Z;2024-06-08T19:15:02Z;111,8551728354084;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;22
2024-06-09T23:00:00Z;2024-06-08T19:15:02Z;116,90948300102514;gCO₂eq/kWh;0;2024-06-08T19:40:23Z;23
2024-06-10T00:00:00Z;2024-06-09T19:15:02Z;127,28791779103908;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;0
2024-06-10T01:00:00Z;2024-06-09T19:15:02Z;128,08023097942757;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;1
2024-06-10T02:00:00Z;2024-06-09T19:15:02Z;126,31841300658445;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;2
2024-06-10T03:00:00Z;2024-06-09T19:15:02Z;121,46718823662601;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;3
2024-06-10T04:00:00Z;2024-06-09T19:15:02Z;116,1487489148789;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;4
2024-06-10T05:00:00Z;2024-06-09T19:15:02Z;112,44361830708503;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;5
2024-06-10T06:00:00Z;2024-06-09T19:15:02Z;111,90608035615563;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;6
2024-06-10T07:00:00Z;2024-06-09T19:15:02Z;103,68152867549892;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;7
2024-06-10T08:00:00Z;2024-06-09T19:15:02Z;109,52538208162146;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;8
2024-06-10T09:00:00Z;2024-06-09T19:15:02Z;106,97002054299996;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;9
2024-06-10T10:00:00Z;2024-06-09T19:15:02Z;108,50556139624396;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;10
2024-06-10T11:00:00Z;2024-06-09T19:15:02Z;107,41278479888175;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;11
2024-06-10T12:00:00Z;2024-06-09T19:15:02Z;112,0785470576703;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;12
2024-06-10T13:00:00Z;2024-06-09T19:15:02Z;112,89318052964613;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;13
2024-06-10T14:00:00Z;2024-06-09T19:15:02Z;120,67353105322145;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;14
2024-06-10T15:00:00Z;2024-06-09T19:15:02Z;116,12572055341461;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;15
2024-06-10T16:00:00Z;2024-06-09T19:15:02Z;115,55870072559348;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;16
2024-06-10T17:00:00Z;2024-06-09T19:15:02Z;110,18763464957922;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;17
2024-06-10T18:00:00Z;2024-06-09T19:15:02Z;101,19684461409811;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;18
2024-06-10T19:00:00Z;2024-06-09T19:15:02Z;94,86230994948387;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;19
2024-06-10T20:00:00Z;2024-06-09T19:15:02Z;92,95986030705242;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;20
2024-06-10T21:00:00Z;2024-06-09T19:15:02Z;94,84638123878268;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;21
2024-06-10T22:00:00Z;2024-06-09T19:15:02Z;94,06205684553302;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;22
2024-06-10T23:00:00Z;2024-06-09T19:15:02Z;103,5996360661178;gCO₂eq/kWh;0;2024-06-09T19:40:22Z;23
2024-06-11T00:00:00Z;2024-06-10T19:15:02Z;96,36259474317983;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;0
2024-06-11T01:00:00Z;2024-06-10T19:15:02Z;100,41439040303472;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;1
2024-06-11T02:00:00Z;2024-06-10T19:15:02Z;101,56846116869997;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;2
2024-06-11T03:00:00Z;2024-06-10T19:15:02Z;98,80675268944904;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;3
2024-06-11T04:00:00Z;2024-06-10T19:15:02Z;96,8014570080192;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;4
2024-06-11T05:00:00Z;2024-06-10T19:15:02Z;86,60397648171104;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;5
2024-06-11T06:00:00Z;2024-06-10T19:15:02Z;87,91181314681732;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;6
2024-06-11T07:00:00Z;2024-06-10T19:15:02Z;88,81825156819107;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;7
2024-06-11T08:00:00Z;2024-06-10T19:15:02Z;91,37476946572762;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;8
2024-06-11T09:00:00Z;2024-06-10T19:15:02Z;94,15959634963184;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;9
2024-06-11T10:00:00Z;2024-06-10T19:15:02Z;93,62071215130723;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;10
2024-06-11T11:00:00Z;2024-06-10T19:15:02Z;93,16972940095133;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;11
2024-06-11T12:00:00Z;2024-06-10T19:15:02Z;93,9800236765245;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;12
2024-06-11T13:00:00Z;2024-06-10T19:15:02Z;95,27067045464973;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;13
2024-06-11T14:00:00Z;2024-06-10T19:15:02Z;100,83674637431542;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;14
2024-06-11T15:00:00Z;2024-06-10T19:15:02Z;100,89829852539904;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;15
2024-06-11T16:00:00Z;2024-06-10T19:15:02Z;99,18953994763356;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;16
2024-06-11T17:00:00Z;2024-06-10T19:15:02Z;103,34326179947975;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;17
2024-06-11T18:00:00Z;2024-06-10T19:15:02Z;100,75705620309392;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;18
2024-06-11T19:00:00Z;2024-06-10T19:15:02Z;95,46132389720597;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;19
2024-06-11T20:00:00Z;2024-06-10T19:15:02Z;98,07583070704459;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;20
2024-06-11T21:00:00Z;2024-06-10T19:15:02Z;99,04726100586764;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;21
2024-06-11T22:00:00Z;2024-06-10T19:15:02Z;94,79109432535229;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;22
2024-06-11T23:00:00Z;2024-06-10T19:15:02Z;100,54421747286675;gCO₂eq/kWh;0;2024-06-10T19:40:10Z;23
2024-06-12T00:00:00Z;2024-06-11T19:15:02Z;115,56929393244263;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;0
2024-06-12T01:00:00Z;2024-06-11T19:15:02Z;115,11212398456325;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;1
2024-06-12T02:00:00Z;2024-06-11T19:15:02Z;118,2332649546275;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;2
2024-06-12T03:00:00Z;2024-06-11T19:15:02Z;111,91180107701538;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;3
2024-06-12T04:00:00Z;2024-06-11T19:15:02Z;104,94509871265204;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;4
2024-06-12T05:00:00Z;2024-06-11T19:15:02Z;95,97053257931128;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;5
2024-06-12T06:00:00Z;2024-06-11T19:15:02Z;103,16006639520901;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;6
2024-06-12T07:00:00Z;2024-06-11T19:15:02Z;101,50242752177225;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;7
2024-06-12T08:00:00Z;2024-06-11T19:15:02Z;98,8245985618488;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;8
2024-06-12T09:00:00Z;2024-06-11T19:15:02Z;99,35176607779837;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;9
2024-06-12T10:00:00Z;2024-06-11T19:15:02Z;96,74539834229661;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;10
2024-06-12T11:00:00Z;2024-06-11T19:15:02Z;97,97568990604596;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;11
2024-06-12T12:00:00Z;2024-06-11T19:15:02Z;102,82677725506369;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;12
2024-06-12T13:00:00Z;2024-06-11T19:15:02Z;102,12121858038748;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;13
2024-06-12T14:00:00Z;2024-06-11T19:15:02Z;99,54815580799553;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;14
2024-06-12T15:00:00Z;2024-06-11T19:15:02Z;95,08629144436432;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;15
2024-06-12T16:00:00Z;2024-06-11T19:15:02Z;100,04941402264588;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;16
2024-06-12T17:00:00Z;2024-06-11T19:15:02Z;100,33860764420622;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;17
2024-06-12T18:00:00Z;2024-06-11T19:15:02Z;101,6343042823453;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;18
2024-06-12T19:00:00Z;2024-06-11T19:15:02Z;79,48597004257616;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;19
2024-06-12T20:00:00Z;2024-06-11T19:15:02Z;75,46550287209593;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;20
2024-06-12T21:00:00Z;2024-06-11T19:15:02Z;89,80606430524865;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;21
2024-06-12T22:00:00Z;2024-06-11T19:15:02Z;91,3637748501395;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;22
2024-06-12T23:00:00Z;2024-06-11T19:15:02Z;85,54428567783975;gCO₂eq/kWh;0;2024-06-11T19:40:29Z;23
2024-06-13T00:00:00Z;2024-06-12T19:15:02Z;86,45664259110514;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;0
2024-06-13T01:00:00Z;2024-06-12T19:15:02Z;87,04322762414822;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;1
2024-06-13T02:00:00Z;2024-06-12T19:15:02Z;88,01973562713923;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;2
2024-06-13T03:00:00Z;2024-06-12T19:15:02Z;85,87039341098338;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;3
2024-06-13T04:00:00Z;2024-06-12T19:15:02Z;79,48836431088591;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;4
2024-06-13T05:00:00Z;2024-06-12T19:15:02Z;70,54805430352587;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;5
2024-06-13T06:00:00Z;2024-06-12T19:15:02Z;77,14339475257904;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;6
2024-06-13T07:00:00Z;2024-06-12T19:15:02Z;87,58347897406227;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;7
2024-06-13T08:00:00Z;2024-06-12T19:15:02Z;89,2286185066955;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;8
2024-06-13T09:00:00Z;2024-06-12T19:15:02Z;91,83631668547328;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;9
2024-06-13T10:00:00Z;2024-06-12T19:15:02Z;92,05978637322332;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;10
2024-06-13T11:00:00Z;2024-06-12T19:15:02Z;92,61684832742738;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;11
2024-06-13T12:00:00Z;2024-06-12T19:15:02Z;94,3645488085329;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;12
2024-06-13T13:00:00Z;2024-06-12T19:15:02Z;93,36186089492551;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;13
2024-06-13T14:00:00Z;2024-06-12T19:15:02Z;92,25376042533537;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;14
2024-06-13T15:00:00Z;2024-06-12T19:15:02Z;89,51172084562397;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;15
2024-06-13T16:00:00Z;2024-06-12T19:15:02Z;89,29898763018316;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;16
2024-06-13T17:00:00Z;2024-06-12T19:15:02Z;89,23455664879558;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;17
2024-06-13T18:00:00Z;2024-06-12T19:15:02Z;80,84182517675674;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;18
2024-06-13T19:00:00Z;2024-06-12T19:15:02Z;76,35960398798592;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;19
2024-06-13T20:00:00Z;2024-06-12T19:15:02Z;79,609316790361;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;20
2024-06-13T21:00:00Z;2024-06-12T19:15:02Z;78,79025247264215;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;21
2024-06-13T22:00:00Z;2024-06-12T19:15:02Z;81,32078418533516;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;22
2024-06-13T23:00:00Z;2024-06-12T19:15:02Z;79,51383434914118;gCO₂eq/kWh;0;2024-06-12T19:40:25Z;23
2024-06-14T00:00:00Z;2024-06-13T19:15:03Z;91,77899271249234;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;0
2024-06-14T01:00:00Z;2024-06-13T19:15:03Z;94,68406972786165;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;1
2024-06-14T02:00:00Z;2024-06-13T19:15:03Z;93,4268997265979;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;2
2024-06-14T03:00:00Z;2024-06-13T19:15:03Z;90,03988224702466;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;3
2024-06-14T04:00:00Z;2024-06-13T19:15:03Z;79,93102279764493;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;4
2024-06-14T05:00:00Z;2024-06-13T19:15:03Z;71,32316316761171;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;5
2024-06-14T06:00:00Z;2024-06-13T19:15:03Z;79,94809702174649;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;6
2024-06-14T07:00:00Z;2024-06-13T19:15:03Z;91,3259047771264;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;7
2024-06-14T08:00:00Z;2024-06-13T19:15:03Z;99,33536536640028;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;8
2024-06-14T09:00:00Z;2024-06-13T19:15:03Z;98,42143053271221;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;9
2024-06-14T10:00:00Z;2024-06-13T19:15:03Z;102,12532691957315;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;10
2024-06-14T11:00:00Z;2024-06-13T19:15:03Z;98,82256728028804;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;11
2024-06-14T12:00:00Z;2024-06-13T19:15:03Z;99,083432667206;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;12
2024-06-14T13:00:00Z;2024-06-13T19:15:03Z;94,44322290658704;gCO₂eq/kWh;0;2024-06-13T19:40:31Z;13
